frame,timestamp_video,timestamp_pupildata,x,y,a,b,p,w,h
1838, 629789.116872, 629789.116872, 62.838898, 67.825172, 17.699158, 27.330452, 27.849426, 20.196647, 25.540346
1839, 629789.124886, 629789.124886, 62.638229, 67.925110, 17.546331, 27.222738, 26.367537, 19.832369, 25.605240
1840, 629789.132968, 629789.132968, 62.762402, 67.756622, 17.435829, 27.379911, 27.516104, 19.978210, 25.583955
1841, 629789.140938, 629789.140938, 62.686386, 67.838783, 17.435375, 27.299353, 27.325708, 19.924293, 25.539568
1842, 629789.148995, 629789.148995, 62.743275, 67.804993, 17.595894, 27.297174, 27.175718, 20.011557, 25.579069
1843, 629789.156899, 629789.156899, 62.697586, 67.862793, 17.740402, 27.325266, 28.128162, 20.266401, 25.508136
1844, 629789.164910, 629789.164910, 62.648766, 67.871338, 17.483477, 27.261559, 27.476353, 19.970194, 25.496194
1845, 629789.172937, 629789.172937, 62.657825, 67.902023, 17.453665, 27.148539, 27.027985, 19.847539, 25.450909
1846, 629789.180923, 629789.180923, 62.677536, 67.834488, 17.530605, 27.378485, 28.555676, 20.208329, 25.466193
1847, 629789.188910, 629789.188910, 62.574844, 67.859589, 17.432598, 27.295679, 26.529335, 19.796649, 25.632836
1848, 629789.196908, 629789.196908, 62.710896, 67.759132, 17.410801, 27.515778, 27.157305, 19.942803, 25.739826
1849, 629789.204903, 629789.204903, 62.710480, 67.706650, 17.421965, 27.357220, 26.985262, 19.877826, 25.628391
1850, 629789.212893, 629789.212893, 62.710892, 67.728867, 17.432432, 27.039902, 27.115822, 19.815455, 25.345487
1851, 629789.220923, 629789.220923, 62.688850, 67.803741, 17.452141, 26.793402, 27.352352, 19.794664, 25.112445
1852, 629789.228903, 629789.228903, 62.647247, 67.804619, 17.343393, 26.807070, 26.314280, 19.567837, 25.229190
1853, 629789.236913, 629789.236913, 62.681995, 67.787468, 17.395216, 27.016960, 26.721542, 19.722923, 25.367617
1854, 629789.244909, 629789.244909, 62.726944, 67.646767, 17.430737, 26.942549, 28.275537, 19.963581, 25.123435
1855, 629789.252901, 629789.252901, 62.674690, 67.659668, 17.344465, 26.722664, 28.440838, 19.863696, 24.907124
1856, 629789.260892, 629789.260892, 62.695343, 67.653954, 17.371368, 26.675602, 28.064764, 19.810989, 24.917401
1857, 629789.268924, 629789.268924, 62.734596, 67.654198, 17.450645, 26.708170, 27.922850, 19.853724, 24.973606
1858, 629789.276879, 629789.276879, 62.796291, 67.607101, 17.377291, 26.582411, 27.762829, 19.742662, 24.876135
1859, 629789.284904, 629789.284904, 62.730064, 67.520615, 17.137405, 26.736471, 29.035959, 19.821749, 24.811848
1860, 629789.292937, 629789.292937, 62.129635, 67.699509, 17.342150, 26.655134, 27.844997, 19.752021, 24.921958
1861, 629789.300968, 629789.300968, 61.053150, 68.195786, 16.465153, 26.261990, 24.873947, 18.578483, 24.811960
1862, 629789.309018, 629789.309018, 60.765026, 68.388466, 16.352278, 26.519836, 26.500450, 18.819806, 24.829692
1863, 629789.316918, 629789.316918, 60.884079, 68.116570, 16.353842, 26.430847, 25.669785, 18.664166, 24.853304
1864, 629789.324932, 629789.324932, 60.801266, 68.266785, 16.448217, 26.256323, 26.411833, 18.799461, 24.627599
1865, 629789.332940, 629789.332940, 60.773857, 68.243027, 16.509743, 26.343292, 26.597746, 18.895596, 24.687995
1866, 629789.340976, 629789.340976, 60.891331, 68.056885, 16.482119, 26.065796, 25.848701, 18.686184, 24.533905
1867, 629789.349004, 629789.349004, 60.858112, 68.047653, 16.411436, 26.269169, 26.931723, 18.858588, 24.571490
1868, 629789.356920, 629789.356920, 60.848484, 67.919060, 16.370064, 25.958902, 27.320698, 18.801074, 24.256199
1869, 629789.364876, 629789.364876, 60.896694, 67.874168, 16.243526, 25.906889, 26.224344, 18.530680, 24.323506
1870, 629789.372908, 629789.372908, 60.979233, 67.938850, 16.321020, 26.044640, 25.343565, 18.489289, 24.552905
1871, 629789.380892, 629789.380892, 60.818012, 67.899940, 16.306147, 25.966852, 27.772213, 18.829710, 24.199377
1872, 629789.388891, 629789.388891, 61.034115, 67.769165, 16.179436, 25.755415, 26.741011, 18.522323, 24.125486
1873, 629789.396888, 629789.396888, 61.051071, 67.769478, 16.320137, 25.924177, 25.647095, 18.502793, 24.414268
1874, 629789.404911, 629789.404911, 61.017418, 67.770706, 16.219765, 25.736502, 26.881567, 18.566368, 24.098512
1875, 629789.412920, 629789.412920, 61.037907, 67.868851, 16.211269, 25.732916, 26.435635, 18.492170, 24.145970
1876, 629789.420895, 629789.420895, 61.048130, 67.704208, 16.120293, 25.820871, 26.941730, 18.530646, 24.149459
1877, 629789.428900, 629789.428900, 61.056450, 67.652855, 16.232334, 25.842737, 26.750114, 18.585148, 24.205950
1878, 629789.440935, 629789.440935, 61.178017, 67.590340, 16.253073, 25.862991, 27.758698, 18.760534, 24.105996
1879, 629789.449012, 629789.449012, 61.280548, 67.477882, 16.229477, 25.968895, 27.669088, 18.762167, 24.202490
1880, 629789.456885, 629789.456885, 61.258194, 67.477585, 16.200495, 25.872967, 26.922073, 18.597984, 24.207054
1881, 629789.464887, 629789.464887, 61.319283, 67.485214, 16.327656, 25.580519, 28.873716, 18.894716, 23.747526
1882, 629789.472895, 629789.472895, 61.271458, 67.400391, 16.395906, 25.795839, 27.472725, 18.794436, 24.104361
1883, 629789.480919, 629789.480919, 61.369286, 67.332855, 16.352776, 25.791809, 28.185801, 18.872269, 24.009751
1884, 629789.488882, 629789.488882, 61.403893, 67.458481, 16.413717, 25.852850, 27.696136, 18.857212, 24.128521
1885, 629789.496953, 629789.496953, 61.431866, 67.351929, 16.224842, 25.947767, 27.854692, 18.781889, 24.161389
1886, 629789.504891, 629789.504891, 61.361340, 67.409439, 16.311821, 25.391705, 28.859114, 18.822546, 23.590802
1887, 629789.512889, 629789.512889, 61.404499, 67.348328, 16.238455, 25.622005, 27.847502, 18.692156, 23.890958
1888, 629789.520900, 629789.520900, 61.496552, 67.375809, 16.246580, 25.996761, 27.186481, 18.706416, 24.286888
1889, 629789.528879, 629789.528879, 61.505405, 67.426781, 16.324089, 25.814703, 27.829643, 18.805226, 24.067369
1890, 629789.536952, 629789.536952, 61.473122, 67.295769, 16.161472, 25.675045, 28.857889, 18.812411, 23.801140
1891, 629789.544902, 629789.544902, 61.608681, 67.423050, 16.551004, 25.553061, 27.668917, 18.859087, 23.900408
1892, 629789.552872, 629789.552872, 61.590443, 67.485062, 16.454182, 25.777905, 27.340557, 18.809535, 24.113106
1893, 629789.560901, 629789.560901, 61.626251, 67.358147, 16.386415, 25.617231, 27.596943, 18.754220, 23.938177
1894, 629789.568914, 629789.568914, 61.657681, 67.350380, 16.540873, 25.549313, 27.611984, 18.842803, 23.902231
1895, 629789.576919, 629789.576919, 61.622978, 67.383080, 16.588610, 25.747746, 27.738934, 18.952213, 24.061214
1896, 629789.584871, 629789.584871, 61.597439, 67.395744, 16.566103, 25.626225, 27.088964, 18.807038, 24.029867
1897, 629789.592875, 629789.592875, 61.679802, 67.362747, 16.626125, 25.245584, 26.796019, 18.702346, 23.748469
1898, 629789.600887, 629789.600887, 61.763023, 67.327400, 16.481768, 25.644077, 26.653147, 18.690050, 24.082138
1899, 629789.608916, 629789.608916, 61.737167, 67.306755, 16.467390, 25.225189, 28.058107, 18.760577, 23.569596
1900, 629789.616884, 629789.616884, 61.742214, 67.242027, 16.518044, 25.349670, 28.484316, 18.893069, 23.632679
1901, 629789.624863, 629789.624863, 61.754951, 67.229111, 16.520674, 25.400084, 27.478497, 18.766524, 23.788958
1902, 629789.632911, 629789.632911, 61.718655, 67.064972, 16.383053, 25.495405, 28.213390, 18.806757, 23.763964
1903, 629789.640900, 629789.640900, 61.733944, 67.104874, 16.401390, 25.383699, 28.375458, 18.808957, 23.655039
1904, 629789.648977, 629789.648977, 61.896057, 67.096329, 16.385483, 25.770498, 27.406588, 18.769929, 24.089259
1905, 629789.656887, 629789.656887, 61.802792, 67.004822, 16.370756, 25.596882, 28.445856, 18.864055, 23.819099
1906, 629789.664985, 629789.664985, 61.828838, 66.952827, 16.377779, 25.593092, 28.665895, 18.900626, 23.790846
1907, 629789.672883, 629789.672883, 61.844021, 67.022682, 16.583578, 25.694492, 27.193123, 18.853617, 24.078270
1908, 629789.680946, 629789.680946, 61.955547, 66.976990, 16.352293, 25.538754, 26.521763, 18.550771, 23.989463
1909, 629789.688923, 629789.688923, 61.966469, 66.985405, 16.380123, 25.634869, 25.904226, 18.507286, 24.144053
1910, 629789.696908, 629789.696908, 61.957531, 66.838058, 16.224792, 25.683132, 27.114939, 18.589912, 24.026700
1911, 629789.704898, 629789.704898, 61.991879, 66.789536, 16.378613, 25.771635, 28.133467, 18.875554, 24.003116
1912, 629789.712890, 629789.712890, 61.856617, 66.878540, 16.370861, 25.694622, 27.819624, 18.799675, 23.974797
1913, 629789.720888, 629789.720888, 61.843113, 66.860733, 16.446400, 25.640329, 28.077932, 18.873375, 23.910380
1914, 629789.728882, 629789.728882, 60.824448, 67.527420, 16.200382, 25.840855, 27.620253, 18.696641, 24.096427
1915, 629789.736914, 629789.736914, 58.927265, 68.417381, 15.760867, 25.388655, 26.222605, 18.048682, 23.816671
1916, 629789.744894, 629789.744894, 57.053112, 69.297035, 14.588056, 25.318453, 23.129326, 16.699813, 23.978150
1917, 629789.752894, 629789.752894, 55.169678, 70.441727, 13.654176, 25.249504, 22.610252, 15.909547, 23.892682
1918, 629789.760919, 629789.760919, 53.741764, 71.408394, 13.189350, 25.185732, 22.044891, 15.453556, 23.863522
1919, 629789.768950, 629789.768950, 52.970058, 72.031342, 12.575749, 24.541130, 19.490192, 14.407926, 23.512299
1920, 629789.776917, 629789.776917, 52.936806, 71.909477, 12.533064, 24.918640, 18.603376, 14.292835, 23.952686
1921, 629789.784885, 629789.784885, 52.724407, 72.066910, 13.013783, 24.833941, 20.237394, 14.929426, 23.731738
1922, 629789.792874, 629789.792874, 52.844761, 71.767197, 13.117801, 25.306070, 21.496723, 15.328559, 24.031420
1923, 629789.800873, 629789.800873, 52.712063, 71.977386, 13.061848, 25.057333, 20.060671, 14.980405, 23.959743
1924, 629789.808905, 629789.808905, 52.802380, 71.809166, 13.059777, 24.795673, 20.142838, 14.941260, 23.709532
1925, 629789.816896, 629789.816896, 53.105789, 71.493477, 12.868501, 24.848911, 19.268122, 14.656185, 23.838266
1926, 629789.824889, 629789.824889, 52.958401, 71.602066, 12.962092, 24.763779, 19.388117, 14.733653, 23.752474
1927, 629789.832899, 629789.832899, 53.003052, 71.568184, 13.232492, 24.816626, 20.896280, 15.204359, 23.659908
1928, 629789.842259, 629789.842259, 53.078335, 71.709473, 12.697939, 24.819233, 20.040573, 14.650640, 23.718995
1929, 629789.849019, 629789.849019, 53.212288, 71.472366, 12.950696, 24.696774, 20.792936, 14.948159, 23.541532
1930, 629789.856862, 629789.856862, 53.252422, 71.433235, 12.987035, 24.546776, 20.564232, 14.906242, 23.430989
1931, 629789.864862, 629789.864862, 53.242126, 71.443985, 12.863875, 24.883442, 20.643480, 14.895360, 23.723263
1932, 629789.872868, 629789.872868, 53.296291, 71.557785, 12.975381, 24.622105, 21.284708, 15.035336, 23.421085
1933, 629789.880893, 629789.880893, 53.283443, 71.421417, 12.933571, 24.750795, 20.546808, 14.904130, 23.616647
1934, 629789.888898, 629789.888898, 53.345768, 71.323280, 12.847894, 24.965309, 21.105122, 14.982568, 23.745688
1935, 629789.900895, 629789.900895, 53.389584, 71.166275, 12.892422, 24.947495, 21.063082, 15.004497, 23.737252
1936, 629789.908868, 629789.908868, 53.337296, 71.359657, 12.977554, 24.778769, 20.908461, 15.005498, 23.605917
1937, 629789.916893, 629789.916893, 53.419788, 71.304939, 13.097775, 25.155670, 21.266329, 15.239152, 23.919191
1938, 629789.924875, 629789.924875, 53.481407, 71.084038, 13.083682, 24.834921, 21.258152, 15.157801, 23.626195
1939, 629789.932890, 629789.932890, 53.420658, 71.090584, 12.869580, 24.940928, 21.014187, 14.977287, 23.735139
1940, 629789.940919, 629789.940919, 53.517517, 71.071327, 12.978364, 24.919453, 20.879498, 15.030680, 23.738065
1941, 629789.948881, 629789.948881, 53.542351, 70.980850, 12.869758, 25.061220, 21.315073, 15.057619, 23.810996
1942, 629789.956887, 629789.956887, 53.476330, 71.134613, 12.921288, 24.624025, 21.578712, 15.046304, 23.386129
1943, 629789.964915, 629789.964915, 53.634781, 71.032036, 13.175791, 24.867565, 21.056789, 15.199363, 23.684945
1944, 629789.972907, 629789.972907, 53.732769, 70.928978, 13.140728, 24.852821, 22.020222, 15.337292, 23.560750
1945, 629789.980893, 629789.980893, 53.675060, 70.907219, 13.119640, 24.617998, 20.927780, 15.082669, 23.466655
1946, 629789.988884, 629789.988884, 53.900536, 70.616837, 13.155909, 24.475052, 21.376989, 15.154889, 23.290243
1947, 629789.996904, 629789.996904, 53.987206, 70.527794, 13.287405, 24.487501, 21.699194, 15.309859, 23.276620
1948, 629790.004893, 629790.004893, 54.014282, 70.498123, 13.363056, 24.502216, 22.352005, 15.478120, 23.224075
1949, 629790.012897, 629790.012897, 54.090206, 70.397598, 13.431919, 24.544786, 21.965460, 15.474603, 23.310933
1950, 629790.020903, 629790.020903, 54.342319, 70.123322, 13.163437, 24.845922, 21.037565, 15.182177, 23.666378
1951, 629790.028903, 629790.028903, 54.458462, 70.058548, 13.140863, 25.108574, 21.536537, 15.309116, 23.848559
1952, 629790.036931, 629790.036931, 54.542377, 70.029053, 13.473333, 24.401022, 21.427032, 15.387179, 23.241672
1953, 629790.044907, 629790.044907, 54.697136, 69.822052, 13.373977, 24.392733, 21.591278, 15.336678, 23.208942
1954, 629790.052885, 629790.052885, 55.080910, 69.524223, 13.370831, 24.651632, 23.438948, 15.704918, 23.234406
1955, 629790.060876, 629790.060876, 55.315697, 69.351990, 13.741405, 24.442234, 23.362404, 15.908406, 23.090510
1956, 629790.068868, 629790.068868, 55.629417, 69.164818, 13.542270, 24.807404, 23.308226, 15.843910, 23.404506
1957, 629790.076910, 629790.076910, 54.476810, 70.114365, 13.661950, 24.375076, 21.865734, 15.593942, 23.186681
1958, 629790.084951, 629790.084951, 52.498047, 71.945381, 12.749394, 24.652407, 20.898636, 14.805279, 23.475347
1959, 629790.092920, 629790.092920, 50.882481, 73.294662, 11.802331, 24.286709, 18.800863, 13.641519, 23.303395
1960, 629790.100876, 629790.100876, 49.314037, 74.741394, 11.026611, 23.895597, 16.497150, 12.562873, 23.124877
1961, 629790.108878, 629790.108878, 48.162445, 76.022614, 10.585731, 23.790569, 15.625332, 12.041148, 23.088084
1962, 629790.116866, 629790.116866, 47.170303, 77.197136, 10.378487, 23.567307, 15.221906, 11.771845, 22.903158
1963, 629790.124860, 629790.124860, 46.479809, 78.235809, 9.874453, 23.408140, 13.334501, 11.021107, 22.890632
1964, 629790.133012, 629790.133012, 45.680523, 79.290314, 9.720248, 23.216803, 13.298789, 10.863019, 22.704581
1965, 629790.142858, 629790.142858, 45.023544, 80.062241, 9.170643, 23.241104, 11.470599, 10.106244, 22.849802
1966, 629790.148865, 629790.148865, 44.531971, 80.998909, 8.543650, 22.595194, 9.651572, 9.235412, 22.321378
1967, 629790.156912, 629790.156912, 44.009121, 81.461075, 8.700611, 22.986561, 10.672412, 9.551234, 22.646336
1968, 629790.164899, 629790.164899, 43.618439, 82.411842, 8.237870, 23.092808, 10.008471, 9.050969, 22.786405
1969, 629790.172870, 629790.172870, 43.519203, 82.493607, 8.231496, 23.251535, 9.816901, 9.027967, 22.954024
1970, 629790.180881, 629790.180881, 43.368965, 82.867920, 8.141523, 23.205061, 8.945204, 8.814793, 22.957758
1971, 629790.188857, 629790.188857, 43.333553, 82.797340, 8.095709, 22.821260, 8.957607, 8.750879, 22.578143
1972, 629790.196902, 629790.196902, 43.606792, 82.954140, 8.299405, 23.618549, 9.126112, 9.010025, 23.356700
1973, 629790.204877, 629790.204877, 43.773804, 82.462791, 8.419030, 23.093557, 9.608544, 9.152259, 22.812904
1974, 629790.212924, 629790.212924, 44.105888, 82.221558, 8.919058, 23.886623, 10.751506, 9.830440, 23.526215
1975, 629790.220886, 629790.220886, 44.520966, 81.798241, 8.621504, 23.911659, 9.466192, 9.369390, 23.628633
1976, 629790.228892, 629790.228892, 44.700333, 81.758934, 9.042375, 24.389198, 10.101579, 9.876643, 24.063446
1977, 629790.236863, 629790.236863, 45.069042, 81.333481, 9.447901, 23.453856, 9.906722, 10.144103, 23.161247
1978, 629790.244908, 629790.244908, 45.377281, 81.023102, 9.737092, 23.954981, 11.233083, 10.629622, 23.572509
1979, 629790.252855, 629790.252855, 45.739304, 80.723228, 9.983133, 23.634588, 11.300513, 10.829826, 23.258796
1980, 629790.260861, 629790.260861, 45.923538, 80.626053, 9.878632, 23.697203, 10.644883, 10.649833, 23.360776
1981, 629790.269013, 629790.269013, 46.283295, 80.036087, 10.323400, 23.506916, 13.129842, 11.383618, 23.012191
1982, 629790.276906, 629790.276906, 46.541187, 79.787010, 10.376348, 23.735193, 11.380389, 11.198720, 23.358439
1983, 629790.284878, 629790.284878, 46.856869, 79.392708, 10.673012, 23.455528, 12.254006, 11.557053, 23.032792
1984, 629790.293826, 629790.293826, 46.994156, 79.232956, 10.797270, 23.910898, 12.145517, 11.693109, 23.485811
1985, 629790.300869, 629790.300869, 47.407471, 78.675659, 10.820049, 23.501186, 12.531978, 11.728818, 23.061093
1986, 629790.308846, 629790.308846, 47.652290, 78.441422, 10.989849, 23.948729, 11.870165, 11.829344, 23.545382
1987, 629790.316910, 629790.316910, 47.911442, 78.385078, 11.005667, 23.833929, 13.588634, 12.074595, 23.310621
1988, 629790.324917, 629790.324917, 48.140282, 78.038116, 11.248270, 23.750040, 12.764299, 12.160677, 23.296049
1989, 629790.332903, 629790.332903, 48.171841, 78.049812, 11.280901, 23.947752, 13.504934, 12.312375, 23.434141
1990, 629790.340903, 629790.340903, 47.206825, 78.826820, 11.194403, 24.422188, 12.635473, 12.159702, 23.956201
1991, 629790.348992, 629790.348992, 45.781673, 80.806496, 10.235067, 23.876137, 12.493000, 11.248586, 23.415717
1992, 629790.356887, 629790.356887, 44.572018, 82.072113, 8.795012, 23.546644, 8.253733, 9.337262, 23.336928
1993, 629790.368956, 629790.368956, 43.849640, 82.806107, 8.484232, 23.454966, 8.822326, 9.123027, 23.213961
1994, 629790.376909, 629790.376909, 43.155739, 83.828285, 7.983312, 23.580511, 7.540678, 8.497732, 23.400049
1995, 629790.384879, 629790.384879, 42.852936, 83.999275, 7.660687, 22.356958, 7.427004, 8.127559, 22.191496
1996, 629790.393159, 629790.393159, 42.185902, 84.687912, 7.504469, 22.413067, 6.986468, 7.931965, 22.265367
1997, 629790.400885, 629790.400885, 41.845810, 84.919006, 6.997365, 22.660482, 6.889138, 7.459671, 22.512527
1998, 629790.409062, 629790.409062, 41.724678, 85.448158, 6.983788, 21.874449, 5.876454, 7.299163, 21.771243
1999, 629790.416888, 629790.416888, 41.960052, 84.640457, 7.314488, 22.976820, 7.306441, 7.821451, 22.809228
2000, 629790.424870, 629790.424870, 42.042625, 84.463051, 7.310786, 22.661417, 8.464977, 7.963507, 22.440365
2001, 629790.432893, 629790.432893, 42.090672, 84.362724, 7.204724, 23.249683, 7.242373, 7.724891, 23.082068
2002, 629790.440893, 629790.440893, 42.142250, 84.797684, 7.413684, 22.996870, 7.883763, 7.992403, 22.802198
2003, 629790.449036, 629790.449036, 42.229450, 84.545456, 7.494866, 23.034922, 7.466254, 8.011482, 22.860376
2004, 629790.456860, 629790.456860, 42.316124, 84.439560, 7.680359, 22.174891, 7.605848, 8.158973, 22.003292
2005, 629790.464872, 629790.464872, 42.417862, 84.151413, 7.564518, 23.115736, 8.287675, 8.193601, 22.900307
2006, 629790.472877, 629790.472877, 42.826046, 83.282761, 7.870705, 22.932793, 6.799582, 8.273558, 22.790551
2007, 629790.480888, 629790.480888, 42.813766, 83.457024, 7.975965, 23.433439, 7.492800, 8.477730, 23.256616
2008, 629790.488880, 629790.488880, 42.970192, 83.344345, 8.063485, 23.151211, 6.564093, 8.436480, 23.017910
2009, 629790.496851, 629790.496851, 42.978432, 83.018608, 7.886835, 23.046566, 7.045618, 8.322113, 22.892986
2010, 629790.504893, 629790.504893, 43.161079, 82.867775, 8.028040, 23.714390, 7.836914, 8.585278, 23.518391
2011, 629790.512921, 629790.512921, 43.189468, 82.821495, 8.037862, 23.414116, 8.195367, 8.627534, 23.203312
2012, 629790.520884, 629790.520884, 43.351879, 82.356842, 8.341720, 23.710167, 8.943770, 9.027172, 23.457759
2013, 629790.528871, 629790.528871, 43.460308, 82.594833, 8.374222, 23.608852, 8.919521, 9.046595, 23.359465
2014, 629790.536880, 629790.536880, 43.498123, 82.429314, 8.666311, 23.579691, 8.886253, 9.304844, 23.335095
2015, 629790.544883, 629790.544883, 43.597988, 82.421387, 8.578515, 23.669859, 9.221817, 9.278457, 23.404345
2016, 629790.552870, 629790.552870, 43.652412, 82.028687, 8.915484, 23.446663, 8.572517, 9.483389, 23.222773
2017, 629790.560889, 629790.560889, 43.674061, 82.374512, 8.653620, 23.681831, 8.820179, 9.290334, 23.439368
2018, 629790.568858, 629790.568858, 43.777271, 81.971382, 8.771698, 23.848949, 9.399462, 9.490044, 23.572317
2019, 629790.576914, 629790.576914, 43.902569, 81.680634, 9.017403, 24.065928, 10.043589, 9.821178, 23.749251
2020, 629790.584891, 629790.584891, 44.000000, 81.500000, 9.037985, 24.096262, 9.840192, 9.811110, 23.791955
2021, 629790.592886, 629790.592886, 43.928043, 81.299286, 9.182630, 23.863192, 10.700163, 10.052099, 23.510167
2022, 629790.600864, 629790.600864, 43.625721, 81.395103, 8.601243, 23.660343, 9.039640, 9.272248, 23.405525
2023, 629790.608892, 629790.608892, 43.595612, 81.081619, 8.283787, 24.088839, 10.171734, 9.196637, 23.755319
2024, 629790.616858, 629790.616858, 43.586918, 81.318695, 8.396187, 24.070717, 9.628641, 9.205067, 23.773138
2025, 629790.624884, 629790.624884, 43.661804, 81.225166, 8.519500, 24.062864, 9.288734, 9.261545, 23.787120
2026, 629790.632921, 629790.632921, 43.729366, 80.984383, 8.820351, 24.085140, 9.473371, 9.560626, 23.800987
2027, 629790.641100, 629790.641100, 43.824612, 80.885712, 8.915450, 24.278587, 10.395535, 9.802522, 23.934193
2028, 629790.648991, 629790.648991, 43.817764, 80.757240, 8.667645, 24.801943, 10.968810, 9.730301, 24.404624
2029, 629790.656839, 629790.656839, 43.830750, 80.677460, 8.642344, 24.678518, 10.469297, 9.609002, 24.318438
2030, 629790.664852, 629790.664852, 43.919609, 80.517365, 9.180431, 24.253502, 10.752311, 10.090633, 23.889157
2031, 629790.672852, 629790.672852, 44.026707, 80.565460, 9.345282, 24.120817, 10.518051, 10.188804, 23.776803
2032, 629790.680886, 629790.680886, 44.076324, 80.526672, 8.920815, 24.652376, 11.431319, 10.016351, 24.227944
2033, 629790.688908, 629790.688908, 44.149826, 80.499924, 9.011439, 24.427011, 11.057565, 10.008391, 24.035744
2034, 629790.696861, 629790.696861, 44.106510, 80.482193, 9.073471, 24.276693, 10.332068, 9.931653, 23.938420
2035, 629790.704868, 629790.704868, 44.201313, 80.434624, 9.083371, 24.507854, 11.319121, 10.122627, 24.097198
2036, 629790.712871, 629790.712871, 44.167370, 80.489647, 8.990429, 24.683464, 11.520621, 10.094881, 24.252723
2037, 629790.720893, 629790.720893, 44.228859, 80.303894, 9.029734, 24.799103, 10.811684, 10.015331, 24.417714
2038, 629790.728864, 629790.728864, 44.253330, 80.329659, 9.288344, 24.391712, 11.792809, 10.369194, 23.952218
2039, 629790.736873, 629790.736873, 44.284115, 80.111832, 9.201482, 24.251453, 10.115580, 10.009890, 23.929111
2040, 629790.744872, 629790.744872, 44.227688, 80.380096, 9.067364, 24.407005, 11.084561, 10.059672, 24.015036
2041, 629790.752949, 629790.752949, 44.371159, 80.106697, 9.281406, 24.190275, 11.098469, 10.229158, 23.805004
2042, 629790.760891, 629790.760891, 44.341095, 80.357880, 9.497865, 24.472918, 11.403934, 10.492742, 24.063157
2043, 629790.768877, 629790.768877, 44.444153, 80.036453, 9.131961, 25.059795, 11.715600, 10.288201, 24.607701
2044, 629790.776892, 629790.776892, 44.461468, 79.991341, 9.728715, 25.024775, 11.624310, 10.781017, 24.589773
2045, 629790.784876, 629790.784876, 44.527470, 79.765137, 9.544045, 24.576754, 11.748185, 10.599690, 24.140261
2046, 629790.792884, 629790.792884, 44.511517, 80.011292, 9.512472, 24.766590, 11.657668, 10.575296, 24.331753
2047, 629790.800844, 629790.800844, 44.475292, 79.690895, 9.609242, 25.062294, 10.661131, 10.520201, 24.693754
2048, 629790.808852, 629790.808852, 44.518127, 79.787025, 9.567549, 24.488365, 12.046685, 10.661721, 24.032181
2049, 629790.817384, 629790.817384, 44.503967, 79.575089, 9.512760, 25.176313, 11.751817, 10.631667, 24.724623
2050, 629790.824882, 629790.824882, 44.492126, 79.761673, 9.522554, 24.646141, 12.105857, 10.649263, 24.180664
2051, 629790.836875, 629790.836875, 44.495224, 79.901833, 9.656416, 24.647787, 12.209941, 10.781905, 24.176648
2052, 629790.844895, 629790.844895, 44.474072, 79.859543, 9.845530, 24.501854, 11.558782, 10.823397, 24.085875
2053, 629790.852880, 629790.852880, 44.501648, 79.688499, 9.592297, 25.238169, 11.997980, 10.749939, 24.767240
2054, 629790.860865, 629790.860865, 44.501469, 79.573303, 9.541002, 24.858562, 11.678075, 10.612209, 24.420480
2055, 629790.868847, 629790.868847, 44.550636, 79.475357, 9.422194, 25.578922, 11.675327, 10.579988, 25.122158
2056, 629790.876877, 629790.876877, 44.576725, 79.439995, 9.572004, 25.132376, 11.818638, 10.690007, 24.677588
2057, 629790.884865, 629790.884865, 44.487827, 79.617462, 9.589344, 24.652418, 11.721457, 10.641561, 24.216821
2058, 629790.892853, 629790.892853, 44.551327, 79.453003, 9.316155, 25.300436, 11.247544, 10.384662, 24.880949
2059, 629790.900854, 629790.900854, 44.607548, 79.485497, 9.568637, 25.213530, 11.802618, 10.692284, 24.757948
2060, 629790.908835, 629790.908835, 44.616627, 79.638039, 9.154875, 24.857862, 11.937379, 10.327761, 24.393901
2061, 629790.916859, 629790.916859, 44.595123, 79.481812, 9.749715, 24.601259, 11.898836, 10.804863, 24.156445
2062, 629790.924880, 629790.924880, 44.641529, 79.561180, 9.171608, 25.025379, 12.066807, 10.383251, 24.547425
2063, 629790.932948, 629790.932948, 44.632416, 79.480850, 9.425635, 24.802441, 12.007230, 10.565081, 24.338914
2064, 629790.940872, 629790.940872, 44.597034, 79.481125, 9.692529, 24.569120, 11.809841, 10.737551, 24.130723
2065, 629790.948857, 629790.948857, 44.493645, 79.340073, 9.581222, 24.657719, 11.760327, 10.641610, 24.218981
2066, 629790.956833, 629790.956833, 44.435051, 79.512878, 9.365256, 24.589998, 11.165190, 10.348519, 24.192647
2067, 629790.964860, 629790.964860, 44.500164, 79.192390, 9.524388, 24.606813, 11.620907, 10.564177, 24.178655
2068, 629790.972874, 629790.972874, 44.366077, 79.277107, 9.214679, 24.595209, 12.499649, 10.453210, 24.094917
2069, 629790.980877, 629790.980877, 44.359863, 79.415367, 9.294693, 24.645901, 12.925361, 10.604725, 24.111233
2070, 629790.988934, 629790.988934, 44.360371, 79.616081, 9.084161, 25.191893, 11.415537, 10.205395, 24.758905
2071, 629790.996860, 629790.996860, 44.311893, 79.381699, 9.313554, 24.567558, 12.479745, 10.529780, 24.071372
2072, 629791.004874, 629791.004874, 44.366879, 79.355247, 9.301557, 24.687597, 11.404714, 10.342476, 24.269932
2073, 629791.012876, 629791.012876, 44.300812, 79.299545, 9.126122, 24.664970, 11.715593, 10.243797, 24.222128
