frame,timestamp_video,timestamp_pupildata,x,y,a,b,p
819, 235134.125030, 235134.125030, 111.479233, 77.383316, 22.777061, 26.225826, 107.075096
820, 235134.134258, 235134.134258, 111.417290, 77.485092, 22.876282, 25.959288, 103.434074
821, 235134.143168, 235134.143168, 111.408195, 77.398911, 22.826447, 26.256910, 104.537033
822, 235134.152787, 235134.152787, 111.421219, 77.402298, 22.937140, 25.907251, 106.763084
823, 235134.161754, 235134.161754, 111.448441, 77.406898, 22.917006, 26.361086, 104.195312
824, 235134.170405, 235134.170405, 111.429939, 77.285995, 23.006624, 26.689245, 109.547607
825, 235134.179335, 235134.179335, 111.563881, 77.379860, 23.115505, 26.439602, 107.089043
826, 235134.188017, 235134.188017, 111.602669, 77.301872, 23.285883, 26.585073, 106.706169
827, 235134.198512, 235134.198512, 111.594055, 77.200737, 23.194088, 26.633001, 105.757095
828, 235134.214988, 235134.214988, 111.453682, 77.195770, 23.048035, 26.553078, 107.265663
829, 235134.294168, 235134.294168, 111.435822, 77.163376, 23.331541, 26.593266, 106.432434
830, 235134.325494, 235134.325494, 111.399017, 77.123817, 23.273539, 26.944286, 106.617264
831, 235134.335321, 235134.335321, 111.471390, 77.031982, 23.437439, 26.903528, 106.032150
832, 235134.346694, 235134.346694, 111.443626, 77.189568, 23.136143, 26.933077, 104.559586
833, 235134.357573, 235134.357573, 111.395111, 77.159920, 23.442217, 26.730026, 109.924927
834, 235134.366968, 235134.366968, 111.361626, 76.950523, 23.459967, 27.093782, 110.943260
835, 235134.375725, 235134.375725, 111.369019, 77.055847, 23.713661, 26.331541, 111.108887
836, 235134.384548, 235134.384548, 111.463097, 77.031082, 23.704239, 26.994661, 109.476212
837, 235134.392925, 235134.392925, 111.592728, 76.991867, 23.974161, 26.990633, 110.001282
838, 235134.401563, 235134.401563, 111.396202, 77.063660, 23.655075, 26.923340, 111.479286
839, 235134.410894, 235134.410894, 111.439064, 77.089867, 23.393808, 27.200201, 109.006523
840, 235134.419858, 235134.419858, 111.473694, 77.108368, 23.532116, 26.990219, 108.208900
841, 235134.429013, 235134.429013, 111.538490, 77.085312, 23.558504, 26.969450, 106.849571
842, 235134.439737, 235134.439737, 111.516800, 77.073494, 23.627771, 27.335733, 111.486038
843, 235134.474934, 235134.474934, 111.517525, 77.154800, 23.434177, 27.165169, 108.058922
844, 235134.490034, 235134.490034, 111.512146, 77.123718, 23.329565, 27.343353, 110.014679
845, 235134.505023, 235134.505023, 111.475227, 77.121605, 23.411085, 27.191795, 108.516136
846, 235134.526054, 235134.526054, 111.678284, 77.158447, 23.410553, 27.180218, 106.691475
847, 235134.553335, 235134.553335, 111.593208, 76.967697, 23.102703, 27.105223, 106.192558
848, 235134.566153, 235134.566153, 111.439690, 76.865799, 23.386402, 27.301519, 111.161369
849, 235134.574761, 235134.574761, 111.574844, 76.910873, 23.340271, 27.161076, 109.100258
850, 235134.589803, 235134.589803, 111.574020, 76.967331, 23.212307, 27.020657, 104.928658
851, 235134.598600, 235134.598600, 111.630203, 76.831917, 23.284027, 27.320280, 109.887947
852, 235134.607616, 235134.607616, 111.542534, 76.743256, 23.477692, 27.335173, 112.288315
853, 235134.616127, 235134.616127, 111.497681, 76.757225, 23.320730, 27.184669, 112.449631
854, 235134.624865, 235134.624865, 111.524910, 76.773842, 23.250854, 27.307833, 110.011971
855, 235134.634067, 235134.634067, 111.627335, 76.808876, 23.290062, 27.014814, 111.538536
856, 235134.643391, 235134.643391, 111.517990, 76.835510, 23.483866, 27.013027, 111.251961
857, 235134.651569, 235134.651569, 111.486206, 76.696625, 23.188263, 27.281317, 111.532814
858, 235134.659853, 235134.659853, 111.652672, 76.811539, 23.220245, 26.538296, 104.810013
859, 235134.668481, 235134.668481, 111.425133, 76.713722, 22.836678, 26.863682, 111.532181
860, 235134.682034, 235134.682034, 111.600342, 76.698891, 22.936619, 26.819740, 110.580376
861, 235134.694526, 235134.694526, 111.617577, 76.645859, 22.881716, 26.717815, 108.349434
862, 235134.706274, 235134.706274, 111.600731, 76.585068, 22.914467, 26.606792, 109.106575
863, 235134.717171, 235134.717171, 111.623184, 76.606956, 23.276056, 26.718081, 114.401825
864, 235134.727091, 235134.727091, 111.579521, 76.567268, 22.928650, 26.317415, 113.909340
865, 235134.736704, 235134.736704, 111.526428, 76.545914, 23.004526, 26.689001, 112.514626
866, 235134.746587, 235134.746587, 111.585030, 76.686966, 23.159212, 25.977543, 109.728607
867, 235134.756225, 235134.756225, 111.564056, 76.629669, 22.856276, 26.108053, 113.095932
868, 235134.766382, 235134.766382, 111.667702, 76.618599, 23.002228, 26.466181, 109.044472
869, 235134.776975, 235134.776975, 111.700340, 76.684471, 22.833271, 26.277143, 107.094131
870, 235134.786563, 235134.786563, 111.682938, 76.637146, 22.847725, 26.038782, 110.635597
871, 235134.796706, 235134.796706, 111.822884, 76.680923, 22.582262, 26.263836, 107.964813
872, 235134.807858, 235134.807858, 111.664284, 76.628342, 22.752348, 26.062201, 111.530266
873, 235134.818459, 235134.818459, 111.642258, 76.629723, 22.888107, 26.022850, 113.741997
874, 235134.828483, 235134.828483, 111.566505, 76.555130, 22.926865, 26.149279, 115.508842
875, 235134.838588, 235134.838588, 111.590561, 76.543060, 22.750433, 26.499931, 115.475655
876, 235134.848630, 235134.848630, 111.615280, 76.562248, 23.008184, 25.854216, 114.151863
877, 235134.857949, 235134.857949, 111.736252, 76.658897, 22.706261, 25.945919, 109.469444
878, 235134.868306, 235134.868306, 111.592667, 76.588593, 22.721691, 26.266315, 113.289421
879, 235134.878244, 235134.878244, 111.558395, 76.671799, 22.767956, 26.345404, 110.294510
880, 235134.888867, 235134.888867, 111.650909, 76.648506, 22.776894, 25.967798, 111.356964
881, 235134.898253, 235134.898253, 111.635056, 76.620674, 22.783819, 26.276670, 114.377296
882, 235134.908101, 235134.908101, 111.555466, 76.609726, 23.038567, 25.984114, 112.291412
883, 235134.919214, 235134.919214, 111.579842, 76.674339, 22.659580, 26.225500, 109.695091
884, 235134.929873, 235134.929873, 111.640556, 76.696228, 22.821951, 25.889460, 113.095970
885, 235134.939017, 235134.939017, 111.483086, 76.572762, 22.744503, 25.891224, 110.780777
886, 235134.948804, 235134.948804, 111.548187, 76.604813, 22.915836, 26.197741, 110.757416
887, 235134.958842, 235134.958842, 111.634644, 76.577797, 22.880810, 26.112730, 104.502586
888, 235134.968993, 235134.968993, 111.562424, 76.684029, 22.856840, 26.276636, 109.665581
889, 235134.978411, 235134.978411, 111.594582, 76.694572, 22.807167, 25.962227, 113.644997
890, 235134.988917, 235134.988917, 111.450592, 76.555450, 22.929865, 26.278614, 111.986893
891, 235134.998618, 235134.998618, 111.518295, 76.680946, 22.848772, 26.307709, 110.812279
892, 235135.008945, 235135.008945, 111.514397, 76.760895, 22.592506, 26.011099, 116.112770
893, 235135.018646, 235135.018646, 111.567810, 76.709610, 22.813417, 26.111464, 108.913696
894, 235135.028928, 235135.028928, 111.461166, 76.603203, 22.838585, 26.242748, 113.179741
895, 235135.038592, 235135.038592, 111.543053, 76.744057, 23.175888, 26.166130, 112.399117
896, 235135.048673, 235135.048673, 111.527969, 76.490898, 23.336433, 25.805676, 112.174507
897, 235135.058490, 235135.058490, 111.449409, 76.637474, 22.611149, 26.233179, 108.564514
898, 235135.068590, 235135.068590, 111.580200, 76.652283, 22.785852, 26.584223, 105.796417
899, 235135.077769, 235135.077769, 111.543480, 76.642792, 22.921349, 26.374434, 105.623344
900, 235135.088496, 235135.088496, 111.464821, 76.486244, 22.888102, 25.969664, 110.528076
901, 235135.098361, 235135.098361, 111.288589, 76.507973, 22.770189, 25.978079, 105.578682
902, 235135.108192, 235135.108192, 111.391205, 76.514687, 22.891754, 26.097603, 105.840233
903, 235135.118123, 235135.118123, 111.506592, 76.442070, 22.898052, 26.130556, 104.384445
904, 235135.128592, 235135.128592, 111.325111, 76.523026, 22.326729, 25.978848, 101.426994
905, 235135.145804, 235135.145804, 111.183212, 76.075737, 21.858494, 25.705061, 91.173813
906, 235135.164857, 235135.164857, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
907, 235135.183736, 235135.183736, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
908, 235135.200118, 235135.200118, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
909, 235135.212999, 235135.212999, 173.912903, 34.133312, 23.127670, 60.046143, 18.487371
910, 235135.229984, 235135.229984, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
911, 235135.245983, 235135.245983, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
912, 235135.260583, 235135.260583, 169.388290, 163.844238, 34.529610, 65.566170, 10.107088
913, 235135.274940, 235135.274940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
914, 235135.291495, 235135.291495, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
915, 235135.302532, 235135.302532, 171.471939, 158.673828, 33.100037, 68.590630, 2.760865
916, 235135.317955, 235135.317955, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
917, 235135.347205, 235135.347205, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
918, 235135.361101, 235135.361101, 169.347305, 103.521187, 12.554729, 27.635927, 6.380163
919, 235135.378130, 235135.378130, 167.251572, 167.217331, 20.792221, 45.136703, 12.760349
920, 235135.402245, 235135.402245, 169.187668, 168.736801, 15.790072, 40.373600, 15.455274
921, 235135.414291, 235135.414291, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
922, 235135.427016, 235135.427016, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
923, 235135.435187, 235135.435187, 171.084381, 168.350647, 12.704750, 33.529797, 13.324696
924, 235135.447362, 235135.447362, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
925, 235135.456323, 235135.456323, 173.226746, 165.249756, 9.511024, 22.227427, 5.748037
926, 235135.468321, 235135.468321, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
927, 235135.478485, 235135.478485, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
928, 235135.499893, 235135.499893, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
929, 235135.527069, 235135.527069, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
930, 235135.542574, 235135.542574, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
931, 235135.561223, 235135.561223, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
932, 235135.582715, 235135.582715, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
933, 235135.607625, 235135.607625, 147.018799, 170.321274, 49.696362, 59.735580, 52.601215
934, 235135.632678, 235135.632678, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
935, 235135.643845, 235135.643845, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
936, 235135.652943, 235135.652943, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
937, 235135.663982, 235135.663982, 177.732162, 55.997314, 6.872303, 15.710189, 25.327084
938, 235135.673956, 235135.673956, 177.228256, 55.615940, 6.239478, 20.073870, 21.813480
939, 235135.684899, 235135.684899, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
940, 235135.695403, 235135.695403, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
941, 235135.707245, 235135.707245, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
942, 235135.717256, 235135.717256, 157.036102, 169.998962, 52.679676, 70.041801, 24.675539
943, 235135.747957, 235135.747957, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
944, 235135.801836, 235135.801836, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
945, 235135.829256, 235135.829256, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
946, 235135.846267, 235135.846267, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
947, 235135.856522, 235135.856522, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
948, 235135.866471, 235135.866471, 169.405029, 86.069511, 22.327305, 31.325180, 173.672836
949, 235135.882830, 235135.882830, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
950, 235135.896888, 235135.896888, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
951, 235135.906125, 235135.906125, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
952, 235135.915572, 235135.915572, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
953, 235135.926771, 235135.926771, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
954, 235135.936818, 235135.936818, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
955, 235135.953257, 235135.953257, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
956, 235135.982068, 235135.982068, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000
957, 235136.034984, 235136.034984, 94.079491, 84.195015, 25.051136, 28.448271, 71.579697
958, 235136.086277, 235136.086277, 93.860466, 84.029175, 25.228148, 28.290577, 69.760712
959, 235136.095520, 235136.095520, 93.900963, 84.135818, 25.075745, 28.512857, 74.732224
960, 235136.104981, 235136.104981, 93.902069, 84.060905, 25.388214, 28.364326, 72.473343
961, 235136.118725, 235136.118725, 93.956718, 84.172394, 25.076229, 28.338026, 72.962112
962, 235136.129141, 235136.129141, 93.865730, 84.105629, 25.168772, 28.356808, 71.954903
963, 235136.138724, 235136.138724, 93.888885, 84.004440, 25.081596, 28.478533, 74.915741
964, 235136.148850, 235136.148850, 93.848335, 84.064888, 25.203999, 28.352968, 73.187241
965, 235136.158215, 235136.158215, 93.843849, 84.051147, 25.225414, 28.334806, 72.021965
966, 235136.166994, 235136.166994, 93.791672, 84.055305, 24.610954, 28.363028, 75.623146
967, 235136.177834, 235136.177834, 93.604080, 84.022514, 24.650303, 28.064207, 73.160629
968, 235136.186280, 235136.186280, 92.653961, 83.731033, 24.568579, 28.230801, 67.169670
969, 235136.194540, 235136.194540, 91.701752, 83.190704, 24.119238, 27.922359, 71.988564
970, 235136.203066, 235136.203066, 91.486618, 82.994186, 24.061832, 27.984659, 68.744728
971, 235136.253322, 235136.253322, 91.407547, 83.001747, 23.392927, 27.582031, 70.811737
972, 235136.273117, 235136.273117, 91.264420, 83.122711, 23.139151, 26.907635, 69.064072
973, 235136.293688, 235136.293688, 91.362610, 83.040459, 23.121984, 26.383993, 69.299179
974, 235136.307272, 235136.307272, 91.384155, 83.064537, 22.551111, 26.392893, 70.794281
975, 235136.321487, 235136.321487, 91.318008, 83.167603, 22.197645, 25.925644, 73.435776
976, 235136.330386, 235136.330386, 91.375832, 83.111488, 22.208595, 25.864624, 71.827271
977, 235136.340495, 235136.340495, 91.342194, 83.080818, 22.181829, 25.680986, 73.020920
978, 235136.349696, 235136.349696, 91.380951, 83.121628, 22.114710, 25.742062, 71.890099
979, 235136.359012, 235136.359012, 91.355629, 83.016624, 22.092310, 25.465216, 71.565681
980, 235136.368225, 235136.368225, 91.345764, 83.048828, 21.994118, 25.623304, 71.296875
981, 235136.377283, 235136.377283, 91.456085, 82.981628, 21.932873, 25.253086, 73.447205
982, 235136.385760, 235136.385760, 91.422005, 83.111801, 21.908140, 25.294193, 70.350151
983, 235136.394151, 235136.394151, 91.304535, 83.047607, 21.746571, 25.279135, 72.396164
984, 235136.403130, 235136.403130, 91.528145, 83.092339, 21.885334, 24.948633, 69.224396
985, 235136.411392, 235136.411392, 91.511536, 83.062424, 21.459740, 25.032990, 68.694679
986, 235136.420522, 235136.420522, 91.420357, 83.012878, 21.701698, 24.931671, 71.871460
987, 235136.430137, 235136.430137, 91.395851, 83.078209, 21.607616, 24.795456, 70.624680
988, 235136.439114, 235136.439114, 91.459854, 83.014847, 21.387457, 25.000763, 66.353447
989, 235136.496588, 235136.496588, 91.436035, 83.076683, 21.130630, 24.629955, 70.328911
990, 235136.512794, 235136.512794, 91.435219, 82.868729, 20.922115, 24.647894, 68.832352
991, 235136.533288, 235136.533288, 91.538124, 83.029037, 20.605526, 24.672699, 71.434151
992, 235136.547090, 235136.547090, 91.506683, 82.954224, 21.026823, 24.506338, 67.377579
993, 235136.560536, 235136.560536, 91.609070, 82.955559, 21.090399, 24.183031, 70.202766
994, 235136.570741, 235136.570741, 91.768143, 82.825432, 20.842781, 24.355320, 75.559204
995, 235136.580910, 235136.580910, 91.762711, 82.879402, 20.763348, 24.084764, 73.696938
996, 235136.596164, 235136.596164, 91.705315, 82.887360, 20.985855, 24.199986, 70.474335
997, 235136.606758, 235136.606758, 91.696533, 82.822075, 20.813084, 24.014074, 72.095657
998, 235136.615556, 235136.615556, 91.724770, 82.955276, 20.547720, 24.071722, 76.545578
999, 235136.624725, 235136.624725, 91.638603, 82.829338, 20.853899, 23.918968, 70.912354
1000, 235136.633301, 235136.633301, 91.635597, 82.838142, 20.615660, 23.887119, 70.738213
1001, 235136.641831, 235136.641831, 91.662949, 82.795036, 20.786560, 23.961189, 72.357414
1002, 235136.651252, 235136.651252, 91.651962, 82.881531, 20.314045, 24.044939, 72.726212
1003, 235136.660355, 235136.660355, 91.743210, 82.785545, 20.404669, 24.187288, 72.320251
1004, 235136.669128, 235136.669128, 91.672783, 82.955048, 20.226999, 23.933292, 75.112480
1005, 235136.677885, 235136.677885, 91.663628, 82.884644, 20.445621, 23.846626, 72.948097
1006, 235136.708828, 235136.708828, 91.600410, 82.825996, 20.449709, 23.872747, 73.295662
1007, 235136.729224, 235136.729224, 91.629021, 82.845726, 20.520529, 23.781830, 72.603722
1008, 235136.745431, 235136.745431, 91.759628, 82.791527, 20.377695, 24.192492, 72.310692
1009, 235136.782982, 235136.782982, 91.748489, 82.766853, 20.750084, 24.074873, 70.750961
1010, 235136.793705, 235136.793705, 91.671379, 82.710907, 20.674656, 23.940460, 71.955765
1011, 235136.805670, 235136.805670, 91.664932, 82.759132, 20.616558, 23.884136, 70.607201
1012, 235136.815199, 235136.815199, 91.715561, 82.735680, 20.704153, 24.076736, 72.272469
1013, 235136.826681, 235136.826681, 91.722557, 82.798431, 20.432648, 24.236570, 72.691147
1014, 235136.836516, 235136.836516, 91.698341, 82.775757, 20.592628, 24.002691, 71.525963
1015, 235136.845531, 235136.845531, 91.701408, 82.775803, 20.483982, 24.170275, 71.568443
1016, 235136.854431, 235136.854431, 91.626457, 82.740250, 20.833788, 23.922527, 70.128983
1017, 235136.864658, 235136.864658, 91.733574, 82.793167, 20.765203, 24.221235, 71.200920
1018, 235136.873637, 235136.873637, 91.812080, 82.854713, 20.795258, 24.308598, 72.018875
1019, 235136.882419, 235136.882419, 91.700317, 82.778656, 20.347569, 24.215822, 75.679665
1020, 235136.890998, 235136.890998, 91.757820, 82.743423, 20.666901, 24.280893, 74.038818
1021, 235136.900460, 235136.900460, 91.760963, 82.720390, 20.752430, 24.256247, 74.635483
1022, 235136.909594, 235136.909594, 91.825584, 82.805084, 20.650269, 24.302483, 73.035004
1023, 235136.917865, 235136.917865, 91.760460, 82.727379, 20.746161, 24.252867, 73.802414
1024, 235136.927951, 235136.927951, 91.808357, 82.677856, 20.833778, 24.315826, 69.846985
1025, 235136.954068, 235136.954068, 91.880585, 82.681427, 21.025536, 24.424171, 71.791443
1026, 235136.973608, 235136.973608, 91.798325, 82.700447, 20.995275, 24.612913, 74.235352
1027, 235136.989992, 235136.989992, 91.720009, 82.631790, 21.221863, 24.419542, 72.960098
1028, 235137.019613, 235137.019613, 91.793709, 82.816628, 21.352833, 24.641445, 74.490913
1029, 235137.029388, 235137.029388, 91.804253, 82.594452, 21.298819, 24.638262, 74.952957
1030, 235137.039528, 235137.039528, 91.789215, 82.801117, 21.265829, 24.753922, 75.448120
1031, 235137.049880, 235137.049880, 91.719055, 82.755547, 21.613079, 24.670732, 74.557503
1032, 235137.059943, 235137.059943, 91.807343, 82.694878, 21.485113, 24.805611, 74.759949
1033, 235137.070970, 235137.070970, 91.767830, 82.685722, 21.429167, 24.700626, 77.186172
1034, 235137.080857, 235137.080857, 91.804466, 82.765053, 21.508463, 24.503147, 74.363754
1035, 235137.089915, 235137.089915, 91.808678, 82.789108, 21.711824, 24.832018, 75.670433
1036, 235137.099496, 235137.099496, 91.642044, 82.788475, 21.735853, 24.942574, 75.598312
1037, 235137.108419, 235137.108419, 91.754944, 82.828087, 21.738853, 24.670589, 74.654427
1038, 235137.117544, 235137.117544, 91.811150, 82.754471, 21.584759, 24.975630, 76.462280
1039, 235137.126118, 235137.126118, 91.836548, 82.767303, 21.642822, 24.852242, 72.719269
1040, 235137.134846, 235137.134846, 91.833801, 82.739525, 21.698515, 24.969393, 75.901512
1041, 235137.143193, 235137.143193, 91.823807, 82.754929, 21.642410, 25.171867, 76.533211
1042, 235137.151865, 235137.151865, 91.767960, 82.742363, 21.528206, 25.358341, 76.450241
1043, 235137.160442, 235137.160442, 91.818626, 82.634872, 21.541718, 24.923674, 77.581726
1044, 235137.200410, 235137.200410, 91.911819, 82.632355, 21.471600, 24.745541, 76.762848
1045, 235137.254503, 235137.254503, 91.783005, 82.729668, 21.485453, 24.723019, 78.718536
1046, 235137.289096, 235137.289096, 91.930405, 82.693230, 21.474636, 24.605528, 72.412292
1047, 235137.305264, 235137.305264, 91.996162, 82.708534, 21.338255, 24.663021, 73.871330
1048, 235137.315866, 235137.315866, 91.856560, 82.696175, 21.474884, 24.410339, 75.473778
1049, 235137.325461, 235137.325461, 91.922310, 82.774994, 21.287394, 24.416691, 74.256165
1050, 235137.335050, 235137.335050, 91.849014, 82.682205, 21.530025, 24.378473, 75.873238
1051, 235137.346540, 235137.346540, 91.894257, 82.743546, 21.428764, 24.338036, 73.917496
1052, 235137.355536, 235137.355536, 91.863441, 82.700386, 21.131924, 24.522060, 76.143288
1053, 235137.364912, 235137.364912, 91.921165, 82.811356, 21.431826, 24.414131, 74.050346
1054, 235137.374397, 235137.374397, 91.868843, 82.696487, 21.467487, 24.439615, 75.863419
1055, 235137.383709, 235137.383709, 91.795563, 82.707344, 21.560106, 24.236660, 75.550819
1056, 235137.395782, 235137.395782, 91.784569, 82.672958, 21.084585, 24.328981, 72.483917
1057, 235137.406506, 235137.406506, 91.844681, 82.725319, 21.141962, 24.322155, 71.774506
1058, 235137.477933, 235137.477933, 91.850372, 82.697334, 20.931261, 24.337193, 73.753304
1059, 235137.509952, 235137.509952, 91.889160, 82.717560, 21.123215, 24.422594, 72.752678
1060, 235137.523943, 235137.523943, 91.918892, 82.708420, 21.057119, 24.455557, 74.959297
1061, 235137.537473, 235137.537473, 91.926544, 82.743477, 21.324808, 24.417006, 73.298454
1062, 235137.551428, 235137.551428, 91.939003, 82.754730, 21.183790, 24.434397, 75.022995
1063, 235137.559975, 235137.559975, 91.912170, 82.690422, 21.138683, 24.421764, 74.836021
1064, 235137.570194, 235137.570194, 91.947174, 82.784027, 21.226862, 24.391518, 73.259224
1065, 235137.579598, 235137.579598, 91.899605, 82.728477, 21.083584, 24.422579, 73.011742
1066, 235137.589891, 235137.589891, 91.928986, 82.785645, 21.248055, 24.430700, 74.104111
1067, 235137.598313, 235137.598313, 91.975067, 82.684021, 21.215328, 24.592918, 72.756325
1068, 235137.608620, 235137.608620, 91.962120, 82.797836, 21.260118, 24.405531, 73.597404
1069, 235137.616898, 235137.616898, 91.943466, 82.672066, 21.087605, 24.391977, 74.944229
1070, 235137.625937, 235137.625937, 91.914299, 82.751274, 21.159533, 24.437138, 74.158104
1071, 235137.634963, 235137.634963, 91.944344, 82.780197, 21.347015, 24.347811, 72.998833
1072, 235137.660590, 235137.660590, 91.926346, 82.751289, 21.152744, 24.465652, 74.522957
1073, 235137.675904, 235137.675904, 91.928986, 82.785645, 21.248055, 24.430700, 74.104111
1074, 235137.692804, 235137.692804, 92.057976, 82.659157, 21.245401, 24.739977, 71.802773
1075, 235137.753349, 235137.753349, 91.999016, 82.670944, 21.437904, 24.857275, 72.391876
1076, 235137.797580, 235137.797580, 91.946983, 82.771492, 21.518650, 25.182259, 74.407555
1077, 235137.807503, 235137.807503, 91.882187, 82.860771, 21.666763, 25.247726, 71.283211
1078, 235137.815994, 235137.815994, 91.820343, 82.801285, 21.860907, 25.210363, 71.453773
1079, 235137.826295, 235137.826295, 91.797211, 82.751694, 21.581820, 25.246927, 70.856049
1080, 235137.838223, 235137.838223, 91.798248, 82.863495, 21.796217, 25.412954, 72.067589
1081, 235137.847024, 235137.847024, 91.766350, 82.829483, 21.878212, 25.347530, 73.557411
1082, 235137.855969, 235137.855969, 91.771690, 82.856178, 21.802492, 25.416403, 73.831535
1083, 235137.864610, 235137.864610, 91.802193, 82.800339, 21.669731, 25.552193, 73.107468
1084, 235137.874392, 235137.874392, 91.793175, 82.831757, 21.819345, 25.468540, 72.923378
1085, 235137.885507, 235137.885507, 91.778397, 82.781441, 22.039351, 25.493027, 69.372223
1086, 235137.930616, 235137.930616, 91.774597, 82.798882, 22.085781, 25.781439, 70.619873
1087, 235137.957244, 235137.957244, 91.735367, 82.757019, 21.900644, 25.945141, 71.899017
1088, 235137.972117, 235137.972117, 91.675781, 82.740273, 22.231487, 25.709398, 70.269180
1089, 235137.989562, 235137.989562, 91.730690, 82.776093, 22.251476, 25.672998, 67.517700
1090, 235138.016465, 235138.016465, 91.731239, 82.698441, 22.354239, 25.656210, 70.140411
1091, 235138.025033, 235138.025033, 91.732826, 82.784523, 22.336977, 25.768616, 70.848831
1092, 235138.034323, 235138.034323, 91.911720, 82.777657, 22.420103, 26.133591, 73.552574
1093, 235138.043733, 235138.043733, 91.767845, 82.630745, 22.019073, 25.897791, 72.395218
1094, 235138.059216, 235138.059216, 91.727417, 82.730751, 22.241636, 25.837101, 70.971794
1095, 235138.069883, 235138.069883, 91.724541, 82.753319, 22.131119, 25.868755, 71.608833
1096, 235138.078439, 235138.078439, 91.749901, 82.826050, 22.310221, 25.784258, 68.926819
1097, 235138.087417, 235138.087417, 91.684021, 82.737122, 22.322102, 25.694672, 69.236671
1098, 235138.096998, 235138.096998, 91.690422, 82.778801, 22.173954, 25.778259, 69.328011
1099, 235138.106378, 235138.106378, 91.684021, 82.737122, 22.322102, 25.694672, 69.236671
1100, 235138.115258, 235138.115258, 91.716606, 82.794472, 22.386131, 25.627893, 68.177444
1101, 235138.124903, 235138.124903, 91.687111, 82.840836, 21.917995, 25.800924, 72.097137
1102, 235138.169652, 235138.169652, 91.696213, 82.791153, 22.130571, 25.740387, 70.101875
1103, 235138.209560, 235138.209560, 91.709488, 82.818542, 22.081053, 25.719643, 71.489891
1104, 235138.223286, 235138.223286, 91.722603, 82.919220, 22.474445, 25.402351, 67.871704
1105, 235138.234079, 235138.234079, 91.660660, 82.864281, 22.036194, 25.606688, 71.731827
1106, 235138.247494, 235138.247494, 91.738754, 82.946884, 22.009781, 25.753962, 70.781738
1107, 235138.261966, 235138.261966, 91.792953, 82.809654, 22.631357, 25.655914, 69.461456
1108, 235138.277209, 235138.277209, 91.779678, 82.927017, 22.362492, 25.653984, 70.613579
1109, 235138.286313, 235138.286313, 91.786125, 82.836952, 21.832640, 25.961918, 72.455391
1110, 235138.295115, 235138.295115, 91.830635, 82.893135, 22.362520, 25.783686, 70.889923
1111, 235138.304844, 235138.304844, 91.867012, 82.823677, 22.250957, 26.009939, 70.955711
1112, 235138.314190, 235138.314190, 91.925163, 82.943611, 22.277361, 25.928583, 71.121956
1113, 235138.323543, 235138.323543, 91.856491, 82.928680, 22.363417, 25.744030, 71.209930
1114, 235138.332936, 235138.332936, 91.808960, 82.844421, 22.247208, 25.849638, 71.852745
1115, 235138.341778, 235138.341778, 91.934410, 82.837906, 22.518881, 25.898384, 72.728905
1116, 235138.351390, 235138.351390, 92.012527, 82.784966, 22.327593, 26.111420, 71.485695
1117, 235138.359829, 235138.359829, 91.930191, 82.835968, 22.373405, 26.074398, 71.798569
1118, 235138.385106, 235138.385106, 91.900681, 82.696342, 22.382353, 26.177095, 70.240501
1119, 235138.421053, 235138.421053, 91.993652, 82.715714, 22.435925, 26.336008, 71.886467
